id,detected_object,timestamp,weather,holiday
3586,glass,2025-10-01 08:04:24,cloudy,0
3587,plastic,2025-10-01 04:39:58,cloudy,0
3588,paper,2025-10-01 17:58:31,cloudy,0
3589,plastic,2025-10-01 21:33:25,cloudy,0
3590,paper,2025-10-01 16:14:42,cloudy,0
3591,paper,2025-10-01 04:35:49,cloudy,0
3592,glass,2025-10-02 07:10:23,rainy,0
3593,glass,2025-10-02 06:48:22,rainy,0
3594,metal,2025-10-02 00:09:47,rainy,0
3595,glass,2025-10-02 09:10:16,rainy,0
3596,glass,2025-10-02 00:16:55,rainy,0
3597,metal,2025-10-02 21:21:49,rainy,0
3598,glass,2025-10-02 02:25:59,rainy,0
3599,metal,2025-10-03 17:46:44,cloudy,0
3600,metal,2025-10-03 02:51:11,cloudy,0
3601,organic,2025-10-03 06:42:38,cloudy,0
3602,paper,2025-10-03 19:25:31,cloudy,0
3603,metal,2025-10-03 02:07:49,cloudy,0
3604,organic,2025-10-03 01:01:08,cloudy,0
3605,plastic,2025-10-03 11:47:20,cloudy,0
3606,plastic,2025-10-03 10:05:32,cloudy,0
3607,organic,2025-10-03 12:11:16,cloudy,0
3608,plastic,2025-10-03 11:23:05,cloudy,0
3609,plastic,2025-10-03 14:39:55,cloudy,0
3610,organic,2025-10-03 13:03:13,cloudy,0
3611,glass,2025-10-03 02:38:18,cloudy,0
3612,metal,2025-10-04 10:11:05,misty,0
3613,glass,2025-10-04 17:52:49,misty,0
3614,plastic,2025-10-04 04:46:58,misty,0
3615,metal,2025-10-04 21:22:06,misty,0
3616,paper,2025-10-04 04:28:10,misty,0
3617,plastic,2025-10-04 17:57:04,misty,0
3618,paper,2025-10-04 05:09:17,misty,0
3619,organic,2025-10-04 12:31:28,misty,0
3620,paper,2025-10-04 08:52:02,misty,0
3621,paper,2025-10-04 06:52:22,misty,0
3622,glass,2025-10-04 10:54:30,misty,0
3623,paper,2025-10-04 04:40:52,misty,0
3624,glass,2025-10-04 09:35:04,misty,0
3625,paper,2025-10-04 19:44:51,misty,0
3626,plastic,2025-10-04 04:20:18,misty,0
3627,organic,2025-10-05 10:49:14,rainy,0
3628,plastic,2025-10-05 03:42:43,rainy,0
3629,paper,2025-10-05 11:19:34,rainy,0
3630,organic,2025-10-05 07:24:49,rainy,0
3631,metal,2025-10-05 08:09:10,rainy,0
3632,metal,2025-10-05 19:43:11,rainy,0
3633,plastic,2025-10-05 17:36:01,rainy,0
3634,glass,2025-10-05 23:17:28,rainy,0
3635,paper,2025-10-05 11:15:28,rainy,0
3636,paper,2025-10-05 15:57:26,rainy,0
3637,plastic,2025-10-05 00:25:32,rainy,0
3638,glass,2025-10-06 10:08:38,rainy,0
3639,organic,2025-10-06 07:09:52,rainy,0
3640,glass,2025-10-06 21:52:48,rainy,0
3641,plastic,2025-10-06 10:42:51,rainy,0
3642,plastic,2025-10-06 13:43:36,rainy,0
3643,organic,2025-10-06 04:11:23,rainy,0
3644,organic,2025-10-06 04:14:00,rainy,0
3645,plastic,2025-10-07 04:00:54,stormy,0
3646,organic,2025-10-07 20:29:26,stormy,0
3647,organic,2025-10-07 12:43:36,stormy,0
3648,organic,2025-10-07 13:46:03,stormy,0
3649,organic,2025-10-07 06:23:26,stormy,0
3650,plastic,2025-10-08 15:57:00,cloudy,0
3651,metal,2025-10-08 03:24:37,cloudy,0
3652,paper,2025-10-08 12:15:11,cloudy,0
3653,organic,2025-10-08 11:50:09,cloudy,0
3654,plastic,2025-10-08 17:37:11,cloudy,0
3655,plastic,2025-10-08 23:16:23,cloudy,0
3656,metal,2025-10-08 20:26:08,cloudy,0
3657,glass,2025-10-08 23:21:10,cloudy,0
3658,organic,2025-10-08 16:09:03,cloudy,0
3659,metal,2025-10-08 14:49:45,cloudy,0
3660,metal,2025-10-08 17:30:50,cloudy,0
3661,organic,2025-10-08 20:22:51,cloudy,0
3662,plastic,2025-10-08 02:21:08,cloudy,0
3663,glass,2025-10-09 23:29:53,cloudy,0
3664,plastic,2025-10-09 18:51:16,cloudy,0
3665,organic,2025-10-09 12:28:35,cloudy,0
3666,paper,2025-10-09 07:45:33,cloudy,0
3667,glass,2025-10-09 18:17:59,cloudy,0
3668,plastic,2025-10-09 23:05:32,cloudy,0
3669,metal,2025-10-09 10:29:53,cloudy,0
3670,paper,2025-10-09 08:54:24,cloudy,0
3671,organic,2025-10-09 03:12:06,cloudy,0
3672,plastic,2025-10-09 21:33:55,cloudy,0
3673,glass,2025-10-09 19:13:31,cloudy,0
3674,organic,2025-10-09 14:45:53,cloudy,0
3675,plastic,2025-10-09 21:22:26,cloudy,0
3676,organic,2025-10-10 13:01:34,cloudy,0
3677,organic,2025-10-10 10:42:50,cloudy,0
3678,organic,2025-10-10 13:49:08,cloudy,0
3679,organic,2025-10-10 03:20:02,cloudy,0
3680,organic,2025-10-10 13:17:02,cloudy,0
3681,metal,2025-10-10 21:41:36,cloudy,0
3682,paper,2025-10-10 13:39:57,cloudy,0
3683,paper,2025-10-10 20:10:31,cloudy,0
3684,metal,2025-10-10 09:06:20,cloudy,0
3685,paper,2025-10-10 17:30:53,cloudy,0
3686,metal,2025-10-10 21:32:48,cloudy,0
3687,glass,2025-10-10 12:08:22,cloudy,0
3688,plastic,2025-10-10 02:06:37,cloudy,0
3689,paper,2025-10-11 17:03:44,cloudy,0
3690,paper,2025-10-11 10:59:55,cloudy,0
3691,metal,2025-10-11 07:02:05,cloudy,0
3692,glass,2025-10-11 03:29:07,cloudy,0
3693,organic,2025-10-11 08:18:53,cloudy,0
3694,plastic,2025-10-11 17:23:31,cloudy,0
3695,organic,2025-10-11 10:09:50,cloudy,0
3696,metal,2025-10-11 06:14:13,cloudy,0
3697,paper,2025-10-11 05:21:52,cloudy,0
3698,organic,2025-10-11 18:55:31,cloudy,0
3699,paper,2025-10-11 23:36:45,cloudy,0
3700,organic,2025-10-11 23:31:23,cloudy,0
3701,plastic,2025-10-11 00:42:12,cloudy,0
3702,plastic,2025-10-11 13:28:06,cloudy,0
3703,glass,2025-10-11 02:50:10,cloudy,0
3704,glass,2025-10-11 13:57:26,cloudy,0
3705,plastic,2025-10-12 06:28:53,rainy,0
3706,organic,2025-10-12 23:42:17,rainy,0
3707,organic,2025-10-12 13:56:20,rainy,0
3708,paper,2025-10-12 15:55:37,rainy,0
3709,metal,2025-10-12 13:44:23,rainy,0
3710,plastic,2025-10-12 10:41:46,rainy,0
3711,metal,2025-10-12 00:03:18,rainy,0
3712,organic,2025-10-12 15:33:56,rainy,0
3713,plastic,2025-10-12 11:25:41,rainy,0
3714,metal,2025-10-12 22:19:46,rainy,0
3715,metal,2025-10-12 22:16:27,rainy,0
3716,plastic,2025-10-13 03:46:37,cloudy,0
3717,metal,2025-10-13 09:19:26,cloudy,0
3718,paper,2025-10-13 05:50:34,cloudy,0
3719,organic,2025-10-13 14:20:53,cloudy,0
3720,plastic,2025-10-13 09:28:00,cloudy,0
3721,organic,2025-10-13 20:38:59,cloudy,0
3722,plastic,2025-10-13 02:08:45,cloudy,0
3723,glass,2025-10-13 23:11:34,cloudy,0
3724,glass,2025-10-13 13:05:59,cloudy,0
3725,metal,2025-10-13 20:25:17,cloudy,0
3726,organic,2025-10-13 06:20:27,cloudy,0
3727,plastic,2025-10-13 18:40:27,cloudy,0
3728,paper,2025-10-13 09:25:14,cloudy,0
3729,paper,2025-10-14 21:54:35,rainy,0
3730,plastic,2025-10-14 22:25:09,rainy,0
3731,metal,2025-10-14 23:35:48,rainy,0
3732,glass,2025-10-14 13:30:39,rainy,0
3733,glass,2025-10-14 00:02:46,rainy,0
3734,metal,2025-10-14 01:34:35,rainy,0
3735,organic,2025-10-14 14:21:05,rainy,0
3736,organic,2025-10-15 18:53:04,rainy,0
3737,glass,2025-10-15 02:49:37,rainy,0
3738,glass,2025-10-15 04:05:14,rainy,0
3739,plastic,2025-10-15 09:19:42,rainy,0
3740,plastic,2025-10-15 13:20:59,rainy,0
3741,paper,2025-10-15 20:32:34,rainy,0
3742,organic,2025-10-15 18:15:33,rainy,0
3743,glass,2025-10-16 00:17:16,rainy,0
3744,glass,2025-10-16 22:55:22,rainy,0
3745,metal,2025-10-16 20:48:20,rainy,0
3746,glass,2025-10-16 07:18:24,rainy,0
3747,paper,2025-10-16 17:44:48,rainy,0
3748,paper,2025-10-16 00:03:50,rainy,0
3749,organic,2025-10-16 00:28:58,rainy,0
3750,paper,2025-10-17 22:40:14,cloudy,0
3751,plastic,2025-10-17 19:12:12,cloudy,0
3752,glass,2025-10-17 17:08:13,cloudy,0
3753,metal,2025-10-17 01:42:50,cloudy,0
3754,organic,2025-10-17 10:08:56,cloudy,0
3755,metal,2025-10-17 12:44:56,cloudy,0
3756,glass,2025-10-17 06:34:52,cloudy,0
3757,plastic,2025-10-17 20:56:27,cloudy,0
3758,plastic,2025-10-17 18:49:09,cloudy,0
3759,organic,2025-10-17 17:58:39,cloudy,0
3760,paper,2025-10-17 05:35:35,cloudy,0
3761,organic,2025-10-17 00:58:45,cloudy,0
3762,organic,2025-10-17 19:35:49,cloudy,0
3763,plastic,2025-10-18 21:19:19,sunny,0
3764,glass,2025-10-18 03:28:52,sunny,0
3765,plastic,2025-10-18 06:59:59,sunny,0
3766,paper,2025-10-18 23:37:33,sunny,0
3767,plastic,2025-10-18 09:28:02,sunny,0
3768,paper,2025-10-18 18:51:43,sunny,0
3769,glass,2025-10-18 21:14:32,sunny,0
3770,glass,2025-10-18 11:37:01,sunny,0
3771,paper,2025-10-18 07:24:00,sunny,0
3772,organic,2025-10-18 02:51:36,sunny,0
3773,organic,2025-10-18 22:28:32,sunny,0
3774,paper,2025-10-18 21:37:20,sunny,0
3775,organic,2025-10-18 12:21:58,sunny,0
3776,metal,2025-10-18 21:02:43,sunny,0
3777,metal,2025-10-18 17:58:36,sunny,0
3778,plastic,2025-10-18 18:26:13,sunny,0
3779,paper,2025-10-18 02:53:56,sunny,0
3780,glass,2025-10-18 10:55:41,sunny,0
3781,plastic,2025-10-18 17:14:11,sunny,0
3782,organic,2025-10-18 16:00:34,sunny,0
3783,plastic,2025-10-19 14:45:05,cloudy,0
3784,glass,2025-10-19 00:46:22,cloudy,0
3785,paper,2025-10-19 17:38:03,cloudy,0
3786,organic,2025-10-19 22:16:32,cloudy,0
3787,paper,2025-10-19 07:34:31,cloudy,0
3788,metal,2025-10-19 12:32:44,cloudy,0
3789,plastic,2025-10-19 00:19:32,cloudy,0
3790,metal,2025-10-19 05:29:26,cloudy,0
3791,plastic,2025-10-19 12:01:56,cloudy,0
3792,metal,2025-10-19 22:18:36,cloudy,0
3793,plastic,2025-10-19 12:10:03,cloudy,0
3794,organic,2025-10-19 05:54:10,cloudy,0
3795,organic,2025-10-19 23:56:28,cloudy,0
3796,paper,2025-10-19 16:27:53,cloudy,0
3797,paper,2025-10-19 22:38:09,cloudy,0
3798,organic,2025-10-19 09:38:24,cloudy,0
3799,paper,2025-10-20 08:04:57,cloudy,0
3800,organic,2025-10-20 19:54:26,cloudy,0
3801,paper,2025-10-20 20:00:15,cloudy,0
3802,metal,2025-10-20 02:07:53,cloudy,0
3803,organic,2025-10-20 04:18:51,cloudy,0
3804,organic,2025-10-20 19:41:23,cloudy,0
3805,organic,2025-10-20 12:33:17,cloudy,0
3806,organic,2025-10-20 22:40:11,cloudy,0
3807,plastic,2025-10-20 01:34:02,cloudy,0
3808,organic,2025-10-20 07:12:28,cloudy,0
3809,metal,2025-10-20 04:26:41,cloudy,0
3810,metal,2025-10-20 09:27:12,cloudy,0
3811,plastic,2025-10-20 21:56:39,cloudy,0
3812,metal,2025-10-21 22:26:05,cloudy,0
3813,glass,2025-10-21 15:58:55,cloudy,0
3814,glass,2025-10-21 19:43:19,cloudy,0
3815,glass,2025-10-21 22:42:28,cloudy,0
3816,plastic,2025-10-21 02:47:34,cloudy,0
3817,plastic,2025-10-21 23:32:00,cloudy,0
3818,paper,2025-10-21 06:50:13,cloudy,0
3819,glass,2025-10-21 06:47:53,cloudy,0
3820,plastic,2025-10-21 21:17:09,cloudy,0
3821,paper,2025-10-21 18:43:16,cloudy,0
3822,plastic,2025-10-21 13:49:14,cloudy,0
3823,organic,2025-10-21 21:46:53,cloudy,0
3824,glass,2025-10-21 05:56:42,cloudy,0
3825,glass,2025-10-22 11:27:26,rainy,0
3826,paper,2025-10-22 23:26:04,rainy,0
3827,glass,2025-10-22 14:53:35,rainy,0
3828,metal,2025-10-22 07:02:00,rainy,0
3829,paper,2025-10-22 10:27:39,rainy,0
3830,organic,2025-10-22 22:23:23,rainy,0
3831,organic,2025-10-22 17:45:48,rainy,0
3832,plastic,2025-10-23 08:53:33,rainy,0
3833,organic,2025-10-23 08:56:07,rainy,0
3834,organic,2025-10-23 17:31:07,rainy,0
3835,paper,2025-10-23 21:12:36,rainy,0
3836,organic,2025-10-23 13:07:37,rainy,0
3837,glass,2025-10-23 03:05:23,rainy,0
3838,organic,2025-10-23 06:52:31,rainy,0
3839,paper,2025-10-24 08:50:45,sunny,0
3840,glass,2025-10-24 07:50:18,sunny,0
3841,plastic,2025-10-24 16:00:04,sunny,0
3842,glass,2025-10-24 06:08:20,sunny,0
3843,organic,2025-10-24 09:27:24,sunny,0
3844,organic,2025-10-24 05:29:36,sunny,0
3845,plastic,2025-10-24 05:42:25,sunny,0
3846,plastic,2025-10-24 00:33:50,sunny,0
3847,plastic,2025-10-24 15:35:26,sunny,0
3848,metal,2025-10-24 14:40:41,sunny,0
3849,plastic,2025-10-24 19:03:07,sunny,0
3850,plastic,2025-10-24 03:01:24,sunny,0
3851,metal,2025-10-24 05:40:04,sunny,0
3852,metal,2025-10-24 09:39:20,sunny,0
3853,plastic,2025-10-24 14:54:13,sunny,0
3854,plastic,2025-10-24 15:18:13,sunny,0
3855,organic,2025-10-25 03:22:12,sunny,0
3856,metal,2025-10-25 23:06:46,sunny,0
3857,paper,2025-10-25 03:59:33,sunny,0
3858,paper,2025-10-25 14:48:03,sunny,0
3859,plastic,2025-10-25 03:05:40,sunny,0
3860,organic,2025-10-25 08:00:29,sunny,0
3861,metal,2025-10-25 09:38:58,sunny,0
3862,paper,2025-10-25 06:35:32,sunny,0
3863,plastic,2025-10-25 08:46:08,sunny,0
3864,organic,2025-10-25 22:56:30,sunny,0
3865,glass,2025-10-25 08:21:38,sunny,0
3866,metal,2025-10-25 15:32:09,sunny,0
3867,organic,2025-10-25 03:33:25,sunny,0
3868,metal,2025-10-25 08:56:48,sunny,0
3869,plastic,2025-10-25 14:08:57,sunny,0
3870,plastic,2025-10-25 12:58:06,sunny,0
3871,paper,2025-10-25 19:18:14,sunny,0
3872,organic,2025-10-25 03:42:12,sunny,0
3873,organic,2025-10-25 07:12:38,sunny,0
3874,organic,2025-10-25 04:07:32,sunny,0
3875,organic,2025-10-26 12:36:12,cloudy,0
3876,paper,2025-10-26 02:23:53,cloudy,0
3877,paper,2025-10-26 15:51:39,cloudy,0
3878,organic,2025-10-26 11:49:26,cloudy,0
3879,organic,2025-10-26 19:09:18,cloudy,0
3880,paper,2025-10-26 00:09:42,cloudy,0
3881,organic,2025-10-26 05:44:19,cloudy,0
3882,glass,2025-10-26 14:01:05,cloudy,0
3883,paper,2025-10-26 08:34:04,cloudy,0
3884,organic,2025-10-26 14:22:08,cloudy,0
3885,plastic,2025-10-26 13:21:28,cloudy,0
3886,metal,2025-10-26 22:34:54,cloudy,0
3887,glass,2025-10-26 13:50:39,cloudy,0
3888,organic,2025-10-26 05:41:33,cloudy,0
3889,organic,2025-10-26 00:36:56,cloudy,0
3890,plastic,2025-10-26 23:46:14,cloudy,0
3891,organic,2025-10-27 18:44:24,cloudy,0
3892,paper,2025-10-27 20:28:08,cloudy,0
3893,organic,2025-10-27 22:50:02,cloudy,0
3894,glass,2025-10-27 20:52:45,cloudy,0
3895,metal,2025-10-27 04:02:56,cloudy,0
3896,plastic,2025-10-27 23:47:51,cloudy,0
3897,metal,2025-10-27 06:18:38,cloudy,0
3898,organic,2025-10-27 06:40:43,cloudy,0
3899,paper,2025-10-27 07:24:51,cloudy,0
3900,glass,2025-10-27 03:18:40,cloudy,0
3901,plastic,2025-10-27 08:10:02,cloudy,0
3902,organic,2025-10-27 12:15:59,cloudy,0
3903,plastic,2025-10-27 10:28:45,cloudy,0
3904,metal,2025-10-28 03:04:01,sunny,0
3905,organic,2025-10-28 22:23:38,sunny,0
3906,metal,2025-10-28 13:58:48,sunny,0
3907,paper,2025-10-28 15:19:17,sunny,0
3908,plastic,2025-10-28 09:47:36,sunny,0
3909,plastic,2025-10-28 07:04:51,sunny,0
3910,paper,2025-10-28 04:50:15,sunny,0
3911,plastic,2025-10-28 01:16:36,sunny,0
3912,paper,2025-10-28 19:13:08,sunny,0
3913,plastic,2025-10-28 00:34:38,sunny,0
3914,metal,2025-10-28 22:24:35,sunny,0
3915,paper,2025-10-28 08:52:02,sunny,0
3916,paper,2025-10-28 22:24:27,sunny,0
3917,organic,2025-10-28 01:18:03,sunny,0
3918,metal,2025-10-28 00:39:39,sunny,0
3919,organic,2025-10-28 04:02:26,sunny,0
3920,organic,2025-10-29 18:11:33,cloudy,0
3921,glass,2025-10-29 08:27:10,cloudy,0
3922,metal,2025-10-29 06:40:48,cloudy,0
3923,glass,2025-10-29 19:45:43,cloudy,0
3924,organic,2025-10-29 23:05:17,cloudy,0
3925,glass,2025-10-29 22:12:24,cloudy,0
3926,organic,2025-10-29 15:44:55,cloudy,0
3927,paper,2025-10-29 07:24:39,cloudy,0
3928,paper,2025-10-29 02:51:42,cloudy,0
3929,paper,2025-10-29 01:41:42,cloudy,0
3930,plastic,2025-10-29 09:21:39,cloudy,0
3931,plastic,2025-10-29 05:43:18,cloudy,0
3932,organic,2025-10-29 10:14:57,cloudy,0
3933,plastic,2025-10-30 12:07:11,sunny,0
3934,paper,2025-10-30 11:25:50,sunny,0
3935,paper,2025-10-30 02:25:04,sunny,0
3936,plastic,2025-10-30 22:35:03,sunny,0
3937,plastic,2025-10-30 06:15:38,sunny,0
3938,plastic,2025-10-30 04:18:00,sunny,0
3939,paper,2025-10-30 14:42:10,sunny,0
3940,plastic,2025-10-30 23:13:53,sunny,0
3941,paper,2025-10-30 14:54:26,sunny,0
3942,plastic,2025-10-30 09:34:57,sunny,0
3943,metal,2025-10-30 18:33:34,sunny,0
3944,paper,2025-10-30 23:35:35,sunny,0
3945,paper,2025-10-30 00:58:43,sunny,0
3946,plastic,2025-10-30 02:58:56,sunny,0
3947,paper,2025-10-30 01:45:44,sunny,0
3948,organic,2025-10-30 04:53:13,sunny,0
3949,glass,2025-10-31 13:48:51,sunny,0
3950,plastic,2025-10-31 20:09:53,sunny,0
3951,metal,2025-10-31 20:15:44,sunny,0
3952,plastic,2025-10-31 01:23:11,sunny,0
3953,plastic,2025-10-31 02:41:50,sunny,0
3954,paper,2025-10-31 04:55:22,sunny,0
3955,paper,2025-10-31 22:31:43,sunny,0
3956,organic,2025-10-31 04:10:43,sunny,0
3957,plastic,2025-10-31 02:53:07,sunny,0
3958,metal,2025-10-31 07:21:18,sunny,0
3959,glass,2025-10-31 13:01:23,sunny,0
3960,plastic,2025-10-31 14:04:14,sunny,0
3961,plastic,2025-10-31 04:19:07,sunny,0
3962,plastic,2025-10-31 14:43:28,sunny,0
3963,metal,2025-10-31 02:21:58,sunny,0
3964,organic,2025-10-31 12:03:05,sunny,0
3965,organic,2025-11-01 07:35:19,stormy,0
3966,organic,2025-11-01 08:51:47,stormy,0
3967,organic,2025-11-01 00:23:44,stormy,0
3968,organic,2025-11-01 15:52:52,stormy,0
3969,organic,2025-11-01 12:05:20,stormy,0
3970,paper,2025-11-01 14:35:42,stormy,0
3971,glass,2025-11-01 19:57:41,stormy,0
3972,organic,2025-11-01 03:10:41,stormy,0
3973,plastic,2025-11-01 14:34:32,stormy,0
3974,paper,2025-11-02 21:34:02,misty,0
3975,paper,2025-11-02 06:40:22,misty,0
3976,organic,2025-11-02 18:23:32,misty,0
3977,plastic,2025-11-02 01:20:21,misty,0
3978,glass,2025-11-02 23:46:32,misty,0
3979,plastic,2025-11-02 18:40:21,misty,0
3980,plastic,2025-11-02 09:11:47,misty,0
3981,organic,2025-11-02 06:49:37,misty,0
3982,metal,2025-11-02 06:30:25,misty,0
3983,organic,2025-11-02 15:37:06,misty,0
3984,metal,2025-11-02 22:28:56,misty,0
3985,paper,2025-11-02 03:51:55,misty,0
3986,organic,2025-11-02 19:58:30,misty,0
3987,paper,2025-11-02 14:25:56,misty,0
3988,metal,2025-11-02 07:47:02,misty,0
3989,plastic,2025-11-03 16:49:06,cloudy,0
3990,paper,2025-11-03 16:23:43,cloudy,0
3991,metal,2025-11-03 16:48:37,cloudy,0
3992,plastic,2025-11-03 23:44:25,cloudy,0
3993,plastic,2025-11-03 14:34:03,cloudy,0
3994,metal,2025-11-03 17:43:45,cloudy,0
3995,organic,2025-11-03 05:35:44,cloudy,0
3996,plastic,2025-11-03 10:22:39,cloudy,0
3997,glass,2025-11-03 05:48:32,cloudy,0
3998,metal,2025-11-03 22:37:32,cloudy,0
3999,plastic,2025-11-03 17:57:11,cloudy,0
4000,paper,2025-11-03 03:38:54,cloudy,0
4001,organic,2025-11-03 07:22:58,cloudy,0
4002,paper,2025-11-04 06:34:15,cloudy,0
4003,glass,2025-11-04 07:31:27,cloudy,0
4004,paper,2025-11-04 04:23:49,cloudy,0
4005,metal,2025-11-04 02:09:49,cloudy,0
4006,paper,2025-11-04 21:04:45,cloudy,0
4007,plastic,2025-11-04 21:37:30,cloudy,0
4008,plastic,2025-11-04 10:32:14,cloudy,0
4009,plastic,2025-11-04 19:52:49,cloudy,0
4010,paper,2025-11-04 02:07:20,cloudy,0
4011,paper,2025-11-04 12:06:38,cloudy,0
4012,glass,2025-11-04 20:02:10,cloudy,0
4013,organic,2025-11-04 23:08:38,cloudy,0
4014,organic,2025-11-04 22:28:01,cloudy,0
4015,organic,2025-11-05 11:32:52,sunny,0
4016,paper,2025-11-05 16:21:44,sunny,0
4017,plastic,2025-11-05 20:17:33,sunny,0
4018,glass,2025-11-05 08:41:19,sunny,0
4019,glass,2025-11-05 23:20:48,sunny,0
4020,paper,2025-11-05 11:16:44,sunny,0
4021,plastic,2025-11-05 18:23:47,sunny,0
4022,organic,2025-11-05 09:03:27,sunny,0
4023,paper,2025-11-05 10:42:28,sunny,0
4024,paper,2025-11-05 11:22:13,sunny,0
4025,paper,2025-11-05 12:50:23,sunny,0
4026,metal,2025-11-05 07:51:25,sunny,0
4027,plastic,2025-11-05 02:25:12,sunny,0
4028,metal,2025-11-05 12:25:50,sunny,0
4029,metal,2025-11-05 10:00:32,sunny,0
4030,organic,2025-11-05 15:18:02,sunny,0
4031,plastic,2025-11-06 04:22:35,sunny,0
4032,plastic,2025-11-06 11:14:53,sunny,0
4033,paper,2025-11-06 15:52:20,sunny,0
4034,organic,2025-11-06 13:08:29,sunny,0
4035,paper,2025-11-06 07:02:15,sunny,0
4036,paper,2025-11-06 14:24:23,sunny,0
4037,plastic,2025-11-06 21:36:18,sunny,0
4038,organic,2025-11-06 16:39:37,sunny,0
4039,plastic,2025-11-06 05:00:26,sunny,0
4040,organic,2025-11-06 01:54:48,sunny,0
4041,organic,2025-11-06 02:44:09,sunny,0
4042,organic,2025-11-06 19:32:56,sunny,0
4043,plastic,2025-11-06 00:48:55,sunny,0
4044,organic,2025-11-06 14:39:40,sunny,0
4045,paper,2025-11-06 11:50:46,sunny,0
4046,plastic,2025-11-06 08:01:44,sunny,0
4047,paper,2025-11-07 15:12:04,cloudy,0
4048,paper,2025-11-07 06:59:49,cloudy,0
4049,metal,2025-11-07 19:02:01,cloudy,0
4050,metal,2025-11-07 05:53:01,cloudy,0
4051,organic,2025-11-07 15:45:15,cloudy,0
4052,metal,2025-11-07 17:12:02,cloudy,0
4053,organic,2025-11-07 11:38:10,cloudy,0
4054,metal,2025-11-07 04:09:16,cloudy,0
4055,metal,2025-11-07 21:58:57,cloudy,0
4056,glass,2025-11-07 14:42:03,cloudy,0
4057,paper,2025-11-07 07:14:25,cloudy,0
4058,plastic,2025-11-07 20:35:56,cloudy,0
4059,plastic,2025-11-07 05:21:10,cloudy,0
4060,paper,2025-11-08 15:06:38,sunny,0
4061,organic,2025-11-08 20:08:50,sunny,0
4062,organic,2025-11-08 23:49:57,sunny,0
4063,paper,2025-11-08 17:55:08,sunny,0
4064,paper,2025-11-08 18:11:21,sunny,0
4065,plastic,2025-11-08 02:44:23,sunny,0
4066,organic,2025-11-08 11:38:23,sunny,0
4067,metal,2025-11-08 14:43:39,sunny,0
4068,plastic,2025-11-08 11:05:38,sunny,0
4069,paper,2025-11-08 22:15:59,sunny,0
4070,metal,2025-11-08 20:38:47,sunny,0
4071,metal,2025-11-08 18:48:14,sunny,0
4072,plastic,2025-11-08 01:06:38,sunny,0
4073,organic,2025-11-08 05:52:20,sunny,0
4074,plastic,2025-11-08 14:08:00,sunny,0
4075,paper,2025-11-08 05:55:14,sunny,0
4076,organic,2025-11-08 20:21:02,sunny,0
4077,plastic,2025-11-08 02:14:57,sunny,0
4078,metal,2025-11-08 03:28:55,sunny,0
4079,paper,2025-11-08 10:36:38,sunny,0
4080,plastic,2025-11-09 07:26:37,sunny,0
4081,plastic,2025-11-09 06:59:05,sunny,0
4082,plastic,2025-11-09 10:13:08,sunny,0
4083,metal,2025-11-09 15:51:33,sunny,0
4084,plastic,2025-11-09 07:22:51,sunny,0
4085,glass,2025-11-09 05:48:13,sunny,0
4086,paper,2025-11-09 09:32:21,sunny,0
4087,paper,2025-11-09 14:40:45,sunny,0
4088,metal,2025-11-09 13:40:21,sunny,0
4089,organic,2025-11-09 21:15:38,sunny,0
4090,plastic,2025-11-09 20:18:37,sunny,0
4091,organic,2025-11-09 14:35:33,sunny,0
4092,organic,2025-11-09 23:54:49,sunny,0
4093,glass,2025-11-09 18:57:13,sunny,0
4094,organic,2025-11-09 12:24:39,sunny,0
4095,plastic,2025-11-09 14:48:08,sunny,0
4096,plastic,2025-11-09 19:16:05,sunny,0
4097,plastic,2025-11-09 19:34:36,sunny,0
4098,plastic,2025-11-09 13:35:26,sunny,0
4099,organic,2025-11-09 21:57:59,sunny,0
4100,plastic,2025-11-10 03:14:38,sunny,0
4101,glass,2025-11-10 23:32:36,sunny,0
4102,plastic,2025-11-10 15:16:05,sunny,0
4103,metal,2025-11-10 06:12:29,sunny,0
4104,metal,2025-11-10 21:44:48,sunny,0
4105,paper,2025-11-10 20:04:05,sunny,0
4106,plastic,2025-11-10 09:50:49,sunny,0
4107,metal,2025-11-10 16:15:52,sunny,0
4108,paper,2025-11-10 21:48:39,sunny,0
4109,metal,2025-11-10 01:12:02,sunny,0
4110,metal,2025-11-10 03:39:19,sunny,0
4111,organic,2025-11-10 06:20:02,sunny,0
4112,metal,2025-11-10 19:15:18,sunny,0
4113,plastic,2025-11-10 16:24:38,sunny,0
4114,plastic,2025-11-10 20:27:27,sunny,0
4115,glass,2025-11-10 02:24:26,sunny,0
4116,glass,2025-11-11 08:53:33,sunny,1
4117,plastic,2025-11-11 22:32:19,sunny,1
4118,organic,2025-11-11 12:41:21,sunny,1
4119,organic,2025-11-11 03:05:12,sunny,1
4120,metal,2025-11-11 15:25:40,sunny,1
4121,organic,2025-11-11 00:13:09,sunny,1
4122,paper,2025-11-11 04:42:49,sunny,1
4123,paper,2025-11-11 19:21:43,sunny,1
4124,plastic,2025-11-11 19:26:27,sunny,1
4125,organic,2025-11-11 10:59:37,sunny,1
4126,glass,2025-11-11 11:57:56,sunny,1
4127,plastic,2025-11-11 17:44:46,sunny,1
4128,organic,2025-11-11 03:43:02,sunny,1
4129,organic,2025-11-11 05:29:20,sunny,1
4130,plastic,2025-11-11 04:55:36,sunny,1
